 BXY_32320,PL11,, ,Bacteroides xylanisolvens XB1A,CBK68238.1,D6D1D6,  ,invalid,1,
 NCTC10341_01477,PL26,, ,Bacillus licheniformis NCTC10341,VEH77596.1, ,  ,invalid,,
 PAI-R2-ORF24,PL3,, ,Pseudomonas viridiflava RMX205.1A,AAX58469.1,A8E437,  ,invalid,1,
 CSB93_4859,PL7,, ,Pseudomonas aeruginosa AR_0356,AVK03544.1, ,  ,invalid,1,
 C8233_00695,PL17,, ,Halomonas sp. SF2003,AVV32394.1, ,  ,invalid,2,
 UC16_09330,PL8,, ,Staphylococcus aureus SA17_S6,AJP22991.1, ,  ,invalid,1,
 Btheta7330_03932 (YesX),PL11,, ,Bacteroides thetaiotaomicron 7330,ALJ43460.1, ,  ,invalid,1,
 ACZ76_11570,PL17,, ,Yersinia aleksiciae 159,AKP34130.1, ,  ,invalid,1,
 CRT36_04650,PL22,, ,Klebsiella pneumoniae 4/1-2,AZH48097.1, ,  ,invalid,1,
 BJJ98_17750,PL1,, ,Dickeya solani PPO 9019,AUH14097.1, ,  ,invalid,6,
 FNV60_14955,PL9,, ,Streptomyces sp. RLB3-5,QDO49389.1, ,  ,invalid,,
 BS16045_00814,PL1,, ,Bacillus subtilis BS16045,AOL96553.1, ,  ,invalid,6,
 JP02758_1726,PL8,, ,Staphylococcus aureus JP080,BBA24436.1, ,  ,invalid,1,
 ZT3D1_G1359,PL3,, ,Zymoseptoria tritici ST99CH_3D1,SMR44777.1, ,  ,invalid,2,
 DZU27_05830,PL8,, ,Streptococcus pyogenes MGAS28533,QBB48909.1, ,  ,invalid,1,
 FNV65_42250,PL11,, ,Streptomyces sp. S1A1-8,QDO23677.1, ,  ,invalid,1,
 C0V82_24120,PL29,, ,Niveispirillum cyanobacteriorum TH16,AUN33443.1, ,  ,invalid,,
 AQ505_08355,PL8,, ,Pedobacter sp. PACM 27299,ALL05500.1, ,  ,invalid,3,
 FVRRES_06934,PL1,, ,Fusarium venenatum A3/5,CEI62498.1, ,  ,invalid,7,
 B7L66_15625,PL4,, ,Xanthomonas citri pv. citri TX160149,ARR15150.1, ,  ,invalid,1,
 AB684_06950,PL11,, ,Bacillus licheniformis HRBL-15TDI7,AMR09921.1, ,  ,invalid,1,
 SYN_02684,PL12,, ,Syntrophus aciditrophicus SB,ABC78475.1,Q2LWL3,  ,invalid,,
 BIW12_15900,PL6,, ,Flavobacterium commune PK15,APA01054.1, ,  ,invalid,,
 BHE84_08850,PL1,, ,Xanthomonas citri pv. glycines str. 8ra,AOY62252.1, ,  ,invalid,,
 BJP27_01345,PL7,, ,Pseudomonas psychrotolerans PRS08-11306,APQ10216.1, ,  ,invalid,,
 C7M27_03035,PL26,, ,Bacillus subtilis SRCM102749,QHM07076.1, ,  ,invalid,,
 pectate lyase (fragment),PL1,, ,uncultured microorganism,AFU91457.1, ,  ,invalid,,
 NCTC1803_01964,PL8,, ,Staphylococcus aureus NCTC1803,VEE69004.1, ,  ,invalid,1,
 M667_11545,PL7,, ,Cellulophaga baltica NN016038,AIY13797.1, ,  ,invalid,3,
 J421_5650,PL22,, ,Gemmatirosa kalamazoonesis KBS708,AHG93185.1, ,  ,invalid,2,
 Pla8534_47530 (PelA) (fragment) ,PL1,, ,Planctomycetes bacterium Pla85_3_4,QDU96930.1, ,  ,invalid,,
 FOC41_16890,PL11,, ,Bacteroides ovatus FDAARGOS_733,QGT72530.1, ,  ,invalid,1,
 CP976_10700,PL1,, ,Streptomyces coeruleorubidus ATCC 13740,QEV24575.1, ,  ,invalid,6,
 CD943_13050,PL6,, ,Brevundimonas diminuta BZC3,ASD27730.1, ,  ,invalid,1,
 RAM_09120,PL6,, ,Amycolatopsis mediterranei S699,AEK40314.1, ,  ,invalid,2,
 F9278_24655,PL1,, ,Streptomyces sp. GY16,QFQ98824.1, ,  ,invalid,6,
 PF09492 pectate lyase, partial (fragment),PL10,, ,Pantoea agglomerans 069,AFO38202.1, ,  ,invalid,,
 SLCG_6260,PL3,, ,Streptomyces lincolnensis LC-G,AXG57415.1, ,  ,invalid,4,
 DEJ44_34110,PL12,, ,Streptomyces venezuelae ATCC 21113,QES10166.1, ,  ,invalid,3,
 Sde_3881 (PelG),PL1,, ,Saccharophagus degradans 2-40,ABD83136.1,Q21DU3,  ,invalid,11,
 Spy49_1465c,PL16,, ,Streptococcus pyogenes NZ131,ACI61737.1,B5XI75,  ,invalid,,
 FKX85_14595,PL1,, ,Echinicola sp. LN3S3,QDH80201.1, ,  ,invalid,2,
 DBO93_17440,PL7,, ,Colwellia sp. Arc7-D,AWB59166.1, ,  ,invalid,5,
 AGF18_09830,PL38,, ,Klebsiella oxytoca CAV1015,APB47820.1, ,  ,invalid,,
 BRX40_06990,PL38,, ,Sphingomonas sp. ABOJV,APR54870.1, ,  ,invalid,,
 VW41_11610,PL7,, ,Klebsiella michiganensis RC10,AJZ89632.1, ,  ,invalid,,
 Mmar10_0255,PL6,, ,Maricaulis maris MCS10,ABI64548.1,Q0AT39,  ,invalid,1,
 B0M43_0016730,PL17,, ,Flavobacterium sp. KBS0721,QDW21685.1, ,  ,invalid,2,
 PlxyGVORF30 protein (Plxygv030),PL23,, ,Plutella xylostella granulovirus,ANY57549.1, ,  ,invalid,,
 SAMN05421724_2997,PL1,, ,Pseudomonas syringae 31R1,SDT08343.1, ,  ,invalid,4,
 Pmen_0463,PL7,, ,Pseudomonas mendocina ymp,ABP83233.1,A4XPG7,  ,invalid,1,
 A6704_20330,PL7,, ,Pseudomonas aeruginosa PA_D25,AON50200.1, ,  ,invalid,1,
 AC251_03575,PL3,, ,Ralstonia solanacearum EP1,API73707.1, ,  ,invalid,1,
 Sinf_1418,PL9,, ,Streptococcus infantarius subsp. infantarius CJ18,AEZ62727.1, ,  ,invalid,,
 BHS08_12970,PL12,, ,Myxococcus xanthus MC3.3.5c16,QDE75099.1, ,  ,invalid,,
 CD007_03785,PL11,, ,Bacillus subtilis ge25,ASB98508.1, ,  ,invalid,1,
 AMBAS45_18960 (fragment),PL1,, ,Alteromonas macleodii str. Balearic Sea AD45,AFT97247.1, ,  ,invalid,,
 A5M85_01545,PL7,, ,Cellulophaga lytica DAU203,APU09020.1, ,  ,invalid,,
 RPPX_14130 (AlgL),PL5,, ,Pseudomonas putida S12,AJA14431.1, ,  ,invalid,1,
 SaSA102_1060 (HylB),PL8,, ,Streptococcus agalactiae SA102,AUP03517.1, ,  ,invalid,1,
 C4Q21_10200,PL33,, ,Faecalibacterium prausnitzii APC918/95b,AXB29264.1, ,  ,invalid,1,
 BB936_08260,PL38,, ,Yersinia enterocolitica YE165,AOF14473.1, ,  ,invalid,,
 BFI33_04050,PL26,, ,Bacillus subtilis subsp. subtilis 168G,AOA10013.1, ,  ,invalid,,
 RW64_20745 (fragment) ,PL12,, ,Geobacter sulfurreducens AM-1,AJY72002.1, ,  ,invalid,,
 hyaluronate lyase (PL8Hyal;SCO5534;SC1C2.15),PL8,,4.2.2.1,Streptomyces coelicolor A3(2),CAA19982.1,O86516,2WCO[A]2WDA[A]2X03[A,B] ,invalid,,
 X970_15270,PL7,, ,Pseudomonas monteilii SB3101,AHC88692.1, ,  ,invalid,2,
 EWG56_10785,PL8,, ,Staphylococcus aureus subsp. aureus VB31683,QBB19131.1, ,  ,invalid,1,
 CH45_3856,PL17,, ,Yersinia pestis Nairobi,AJK20996.1, ,  ,invalid,1,
 DZL14_02670,PL12,, ,Streptococcus pyogenes MGAS7888,QBB21884.1, ,  ,invalid,1,
 CRN77_08485,PL8,, ,Proteus vulgaris FDAARGOS_366,ATM99761.1, ,  ,invalid,2,
 UG86_11545,PL8,, ,Staphylococcus aureus 93b_S9,AJP66629.1, ,  ,invalid,1,
 CKA38_06780,PL38,, ,Ereboglobus luteus Ho45,AWI08990.1, ,  ,invalid,,
 Sde_2261,PL31,, ,Saccharophagus degradans 2-40,ABD81521.1, ,  ,invalid,,
 FTW19_09810,PL5,, ,Terriglobus albidus ORNL,QEE28266.1, ,  ,invalid,,
 PhopGVgp033 (Odv-e66),PL23,, ,Phthorimaea operculella granulovirus,QBH66128.1, ,  ,invalid,,
 SP119_0488,PL12,, ,Streptococcus pyogenes S119,VDC38773.1, ,  ,invalid,1,
 A2T59_09195,PL8,, ,Elizabethkingia anophelis CSID_3015183681,AMX55006.1, ,  ,invalid,,
 FNV64_18020,PL9,, ,Streptomyces sp. S1A1-7,QDN77230.1, ,  ,invalid,,
 MGAS15252_0784 (HylA),PL8,, ,Streptococcus pyogenes MGAS15252,AFC66130.1, ,  ,invalid,1,
 DA456_02005,PL7,, ,Pseudomonas syringae pv. atrofaciens LMG5095,AVX22271.1, ,  ,invalid,1,
 alginate lyase / poly-mannuronate lyase (AlyVOA),PL7,,4.2.2.3,Vibrio sp. O2,ABB36771.1,Q308B4,  ,invalid,,characterized
 EQI56_03790,PL11,, ,Bacillus subtilis SRCM103881,QAR82458.1, ,  ,invalid,1,
 FC605_03895,PL11,, ,Bacillus subtilis PR10,QCU17223.1, ,  ,invalid,1,
 Bateq7PJ16_2058,PL1,, ,Bacillus subtilis 7PJ-16,QHF57864.1, ,  ,invalid,8,
 CSC30_1288,PL7,, ,Pseudomonas aeruginosa AR_0443,AWF61111.1, ,  ,invalid,1,
 ACU04807.1,PL33,, ,Pedobacter heparinus DSM 2366,ACU04807.1, ,  ,invalid,2,
 pectate lyase D, partial (PelD) (fragment) ,PL3,, ,Fusarium oxysporum RBG5884,ALI89034.1, ,  ,invalid,2,
 CQB05_05255,PL1,, ,Acidovorax citrulli KACC17005,ATG93514.1, ,  ,invalid,6,
 BKM19_006815,PL9,, ,Pseudomonas amygdali pv. morsprunorum R15244,AVB13347.1, ,  ,invalid,1,
 D9Y32_18290,PL11,, ,Bacillus licheniformis TCCC 11148,QDL79224.1, ,  ,invalid,1,
 SAMEA3381325_00339,PL12,, ,Streptococcus pneumoniae 2245STDY6092834,VFI00233.1, ,  ,invalid,1,
 C2869_21850,PL1,, ,Catenovulum sp. CCB-QB4,AWB69150.1, ,  ,invalid,5,
 DS421_13g431040,PL1,, ,Arachis hypogaea,QHO03294.1, ,  ,invalid,1,
 D9C10_01850,PL11,, ,Bacillus subtilis subsp. subtilis MH-1,AYK56038.1, ,  ,invalid,1,
 Pr1d_14420,PL1,, ,Bythopirellula goksoyri Pr1d,QEG34169.1, ,  ,invalid,2,
 D1815_03985,PL7,, ,Aquimarina sp. AD1,AXT54954.1, ,  ,invalid,,
 EIM92_18410,PL11,, ,Paenibacillus lentus DSM 25539,AZK49126.1, ,  ,invalid,1,
 DZG01_23400,PL7,, ,Pseudomonas fluorescens Pf275,AXP05748.1, ,  ,invalid,1,
 SAMEA2341150_00372,PL8,, ,Streptococcus pneumoniae 2245STDY5699394,VFH57270.1, ,  ,invalid,1,
 BJF97_24025,PL22,, ,Klebsiella sp. LTGPAF-6F,AOV13926.1, ,  ,invalid,1,
 CW732_00355,PL17,, ,Olleya sp. Bg11-27,AUC74211.1, ,  ,invalid,2,
 FY115_01850 (PelA),PL10,, ,Cellvibrio japonicus ADPT1-KOJIBIOSE,QEI18248.1, ,  ,invalid,1,
 INV104_02730,PL12,, ,Streptococcus pneumoniae INV104,CBW35957.1,E1XPF9,  ,invalid,1,
 DK921_10455,PL9,, ,Clostridium acetobutylicum LJ4,AWV80506.1, ,  ,invalid,,
 C7M51_02053 (PelX) (fragment) ,PL9,, ,Mixta intestinalis SRCM103226,QHM71761.1, ,  ,invalid,1,
 EGY06_05700,PL8,, ,Cutibacterium acnes FDAARGOS_503,AYZ25370.1, ,  ,invalid,,
 Haur_3461,PL1,, ,Herpetosiphon aurantiacus DSM 785,ABX06097.1,A9B3W1,  ,invalid,,
 EWM54_03290,PL9,, ,Enterococcus faecium UAMSEF_08,QCV48920.1, ,  ,invalid,1,
 BatF92_42350,PL33,, ,Bacteroides thetaiotaomicron F9-2,BCA52293.1, ,  ,invalid,2,
 alginate lyase,PL7,, ,Vibrio sp. NJ,ASA33935.1, ,  ,invalid,5,
 Mal4_12080,PL10,, ,Planctomycetes bacterium Mal4,QDU36907.1, ,  ,invalid,3,
 PAI-R2-ORF24,PL3,, ,Pseudomonas viridiflava RT232.1A,AAX58573.1,A8E4E1,  ,invalid,1,
 DSOL99_02759 (Pell_2),PL9,, ,Dickeya solani IFB 0099,AYQ52719.1, ,  ,invalid,1,
 C5O12_04460,PL38,, ,Akkermansia muciniphila EB-AMDK-33,QHV20956.1, ,  ,invalid,,
 HYN56_20450 (PelA),PL10,, ,Flavobacterium crocinum HYN0056,AWK06463.1, ,  ,invalid,1,
 DZC78_07855,PL6,, ,Olleya aquimaris DAU311,AXO80302.1, ,  ,invalid,1,
 AK973_5779,PL7,, ,Pseudomonas brassicacearum LBUM300,ALQ06228.1, ,  ,invalid,1,
 F9293_02820,PL8,, ,Enterococcus faecalis JY32,QHT39860.1, ,  ,invalid,,
 E8N06_02435,PL8,, ,Staphylococcus aureus 2030RH1,QCJ09243.1, ,  ,invalid,1,
 BIW12_04720,PL9,, ,Flavobacterium commune PK15,AOZ98790.1, ,  ,invalid,1,
 CXM95_01160,PL8,, ,Enterococcus sp. CR-Ec1,AUJ84118.1, ,  ,invalid,,
 Niako_0075 (fragment),PL9,, ,Niastella koreensis GR20-10,AEV96476.1, ,  ,invalid,,
 C5O16_04705,PL38,, ,Akkermansia muciniphila EB-AMDK-37,QHV29978.1, ,  ,invalid,,
 EKG83_22495,PL1,, ,Saccharothrix syringae NRRL B-16468,QFZ19827.1, ,  ,invalid,,
 alginate lyase (AlgMsp),PL7,,4.2.2.3,Microbulbifer sp. 6532A,BAJ62034.1, ,  ,invalid,5,
 YPK_3711,PL17,, ,Yersinia pseudotuberculosis YPIII,ACA69978.1,B1JLW1,  ,invalid,1,
 AR327_12420,PL9,, ,Lysinibacillus sphaericus OT4b.25,AMO33190.1, ,  ,invalid,2,
 ABB44_09390,PL8,, ,Lactobacillus farciminis CNCM-I-3699-R,AKS52111.1, ,  ,invalid,,
 SSPO_003870,PL8,, ,Streptomyces sporoclivatus NBRC 100767,BBJ37669.1, ,  ,invalid,,
 XcvCFBP7111P_08305,PL1,, ,Xanthomonas citri pv. vignicola CFBP7111,ASK91496.1, ,  ,invalid,,
 AYM16_12290,PL8,, ,Staphylococcus aureus USA300-SUR4,AQQ93711.1, ,  ,invalid,1,
 FNV58_49825,PL1,, ,Streptomyces sp. RLB1-9,QDO02956.1, ,  ,invalid,,
 VN12_16330,PL10,, ,Pirellula sp. SH-Sr6A,AMV33697.1, ,  ,invalid,3,
 C8234_01305,PL3,, ,Acidovorax avenae subsp. avenae COLB1,AVS76824.1, ,  ,invalid,1,
 BCS7_19260,PL1,, ,Pectobacterium odoriferum BC S7,AIU89968.1, ,  ,invalid,3,
 AV940_15615,PL1,, ,Alteromonas sp. Mac2,AMJ92778.1, ,  ,invalid,5,
 E1750_12125,PL1,, ,Flavobacterium sp. GS13,QBN20640.1, ,  ,invalid,,
 A6F68_01713,PL29,, ,Altererythrobacter dongtanensis KCTC 22672,ANY20225.1, ,  ,invalid,,
 EGD00_12105,PL22,, ,Pectobacterium carotovorum subsp. carotovorum 67,QDX97671.1, ,  ,invalid,1,
 EKG83_17190,PL3,, ,Saccharothrix syringae NRRL B-16468,QFZ18952.1, ,  ,invalid,4,
 BFI33_19720,PL9,, ,Bacillus subtilis subsp. subtilis 168G,AOA12967.1, ,  ,invalid,2,
 Hyaluronate lyase (EC (Hyaluronidase) (HYase), partial (Q53591) (fragment) ,PL8,, ,Ganoderma boninense,VWO96817.1, ,  ,invalid,4,
 D3H65_19220,PL17,, ,Paraflavitalea soli 5GH32-13,AXY75981.1, ,  ,invalid,2,
 EKG83_22490,PL1,, ,Saccharothrix syringae NRRL B-16468,QFZ24423.1, ,  ,invalid,,
 BN2497_2451,PL15,, ,Janthinobacterium sp. CG23_2,CUI19450.1, ,  ,invalid,,
 VIGAN_04053800 (Vigan.04g053800),PL1,, ,Vigna angularis var. angularis,BAT83397.1, ,  ,invalid,1,
 DYI28_24885,PL1,, ,Bacteroides ovatus 3725 D1 iv,QDM11680.1, ,  ,invalid,2,
 LK06_025820,PL12,, ,Streptomyces pluripotens MUSC 135,ARP72808.1, ,  ,invalid,3,
 DCS32_10560,PL6,, ,Dokdonia sp. Dokd-P16,AWH74581.1, ,  ,invalid,1,
 SV7mr_30470,PL25,, ,Planctomycetes bacterium SV_7m_r,QDT60524.1, ,  ,invalid,,
 BED32_08225,PL38,, ,Yersinia enterocolitica YE5,AOF26838.1, ,  ,invalid,,
 B37_01023 (Pel_1),PL1,, ,Bacillus licheniformis SCCB 37,ARC73075.1, ,  ,invalid,6,
 AI22_16910,PL7,, ,Pseudomonas aeruginosa YL84,AHH50539.1, ,  ,invalid,1,
 SCV20265_1516,PL5,, ,Pseudomonas aeruginosa SCV20265,AHC75630.1, ,  ,invalid,1,
 NCTC5164_01287,PL16,, ,Streptococcus pyogenes NCTC5164,SQE90839.1, ,  ,invalid,,
 AFK67_16830,PL22,, ,Cronobacter dublinensis subsp. dublinensis LMG 23823,ALB68043.1, ,  ,invalid,1,
 AM367_16005,PL22,, ,Klebsiella pneumoniae AR_0120,ASB07124.1, ,  ,invalid,1,
 GQ674_19875 (PelA),PL10,, ,Stenotrophomonas sp. 364,QHB73405.1, ,  ,invalid,1,
 EJC51_39545,PL26,, ,Streptomyces brunneus CR22,AZP21649.1, ,  ,invalid,,
 C5L38_01150,PL8,, ,Streptomyces sp. WAC00288,AVH93839.1, ,  ,invalid,,
 NCTC5660_02035 (HylB),PL8,, ,Staphylococcus aureus NCTC5660,VDZ35732.1, ,  ,invalid,1,
 ES963_19610,PL9,, ,Bacillus subtilis SRCM103641,QAV90191.1, ,  ,invalid,2,
 pectate lyase (PelC),PL1,,4.2.2.2,Dickeya chrysanthemi EC16,AAA24849.1,P11073,1AIR[A]1O88[A]1O8D[A]1O8E[A]1O8F[A]1O8G[A]1O8H[A]1O8I[A]1O8J[A]1O8K[A]1O8L[A]1O8M[A]1PLU[A]2EWE[A]2PEC[A] ,invalid,3,characterized
 FGY93_09250,PL9,, ,Paenibacillus polymyxa ZF129,QDA27104.1, ,  ,invalid,1,
 pectate lyase (Pel2;BxPel2;Bx-Pel-2),PL3,, ,Bursaphelenchus xylophilus,BAE48370.1,Q33CQ3,  ,invalid,2,
 EJJ34_19865,PL9,, ,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051,QCX91338.1, ,  ,invalid,2,
 BACEGG_01675,PL21,, ,Bacteroides eggerthii DSM 20697,EEC53920.1,B7AGZ3,  ,invalid,1,
 BPGQ101_18870,PL1,, ,Bacillus altitudinis GQYP101,QCU20848.1, ,  ,invalid,5,
 MED152_09805 (Alya9),PL7,, ,Polaribacter sp. MED152,EAQ43009.1, ,  ,invalid,5,
 RD2015_1078,PL1,, ,Roseateles depolymerans KCTC 42856,ALV05571.1, ,  ,invalid,,
 AM441_19920,PL22,, ,Klebsiella aerogenes AR_0062,AVF00766.1, ,  ,invalid,1,
 D3Z09_23505,PL9,, ,Rahnella aquatilis ZF7,AYA09531.1, ,  ,invalid,1,
 ORF (fragment) ,PL7,, ,uncultured bacterium,BBA30869.1, ,  ,invalid,5,
 VvPLL3,PL1,, ,Vitis vinifera,ADU02588.1, ,  ,invalid,1,
 KU43P_33570,PL7,, ,Pseudomonas sp. KU43P,BBH46880.1, ,  ,invalid,,
 CUV01_13955,PL1,, ,Paracoccus sp. BM15,AUH34339.1, ,  ,invalid,6,
 CJO95_03520,PL3,, ,Ralstonia solanacearum SL2729,AXW65512.1, ,  ,invalid,1,
 ABO_0393 (AlgL),PL5,, ,Alcanivorax borkumensis SK2,CAL15841.1,Q0VSK7,  ,invalid,,
 C6376_10070,PL1,, ,Streptomyces sp. P3,AVV41739.1, ,  ,invalid,6,
 pectin lyase A (PNL-ZJ5A),PL1,,4.2.2.10,Aspergillus niger ZJ5,ALB05716.1, ,  ,invalid,4,characterized
 SAV6375,PL1,, ,Streptomyces avermitilis MA-4680 = NBRC 14893,BAC74086.1, ,  ,invalid,6,
 CAY63_22420,PL22,, ,Klebsiella pneumoniae WCHKP2,AVZ96794.1, ,  ,invalid,1,
 ADP73_13205,PL38,, ,Serratia plymuthica 3Re4-18,ANJ98847.1, ,  ,invalid,,
 M486_3656 (OgL),PL22,, ,Yersinia pestis 1045,AKT02141.1, ,  ,invalid,1,
 EQY74_07380,PL26,, ,Bacillus licheniformis SRCM103529,QAT52718.1, ,  ,invalid,,
 C7M18_01246 (PelB),PL1,, ,Bacillus velezensis SRCM102755,QHK02432.1, ,  ,invalid,8,
 Arnit_2109,PL18,, ,Arcobacter nitrofigilis DSM 7299,ADG93763.1,D5V0F1,  ,invalid,,
 BS614_13410,PL12,, ,Paenibacillus xylanexedens PAMC 22703,APO44909.1, ,  ,invalid,,
 FIU88_04540 (AlgL),PL5,, ,Halomonas sp. THAF12,QFT84242.1, ,  ,invalid,,
 FFE90_004055,PL11,, ,Bacillus sp. KBS0812,QDW04410.1, ,  ,invalid,1,
 ATM17_23850,PL29,, ,Sphingopyxis macrogoltabida 203N,AMU92052.1, ,  ,invalid,,
 BS614_14880 (fragment) ,PL11,, ,Paenibacillus xylanexedens PAMC 22703,APO45164.1, ,  ,invalid,,
 cbac_02095,PL8,, ,Cutibacterium acnes KPA171202,QAZ52218.1, ,  ,invalid,,
 GMW39_21920,PL1,, ,Pectobacterium parmentieri HC,QHQ18213.1, ,  ,invalid,3,
 CJO35_15235,PL1,, ,Bacillus sp. 1s-1,ASV16448.1, ,  ,invalid,8,
 AEP_03149 (OgL),PL22,, ,Curvibacter sp. AEP1-3,ARV20074.1, ,  ,invalid,1,
 I598_1811 (YesX),PL11,, ,Isoptericola dokdonensis DS-3,ANC31359.1, ,  ,invalid,1,
 BGM07_000415,PL9,, ,Vibrio parahaemolyticus MAVP-Q,ASO12911.1, ,  ,invalid,1,
 DDI_3017,PL1,, ,Dickeya dianthicola RNS04.9,ATO34185.1, ,  ,invalid,6,
 C4J90_0402,PL7,, ,Pseudomonas sp. R2-60-08W,AZF24605.1, ,  ,invalid,1,
 BAPNAU_0696 (PeL),PL1,, ,Bacillus velezensis NAU-B3,CDH94477.1, ,  ,invalid,6,
 unknown,PL1,, ,Zea mays,ACG27904.1,B6SSS1,  ,invalid,1,
 B9T62_22105,PL3,, ,Paenibacillus donghaensis KCTC 13049,ASA26418.1, ,  ,invalid,1,
 CMV18_03860,PL9,, ,Bacillus velezensis LG37,QDL80943.1, ,  ,invalid,2,
 NCTC418_01144,PL22,, ,Klebsiella aerogenes NCTC418,VEC06232.1, ,  ,invalid,1,
 HrpW,PL3,, ,Pseudomonas viridiflava RMX3.1B,AAT96350.1, ,  ,invalid,1,
 alginate lyase (Rmar_1165),PL6,,4.2.2.114.2.2.-,Rhodothermus marinus DSM 4252,ACY48055.1,D0MHU7,  ,invalid,1,characterized
 F750_0685,PL11,, ,Streptomyces sp. PAMC 26508,AGJ53196.1, ,  ,invalid,1,
 Y11_22460,PL2,, ,Yersinia enterocolitica subsp. palearctica Y11,CBY27424.1, ,  ,invalid,2,
 GON15_10330,PL7,, ,Burkholderia contaminans XL73,QGW69504.1, ,  ,invalid,4,
 E0L14_05850,PL33,, ,Bacteroides fragilis CCUG4856T,QCT76950.1, ,  ,invalid,1,
 BBD28_12325,PL35,, ,Elizabethkingia anophelis 0422,AQW91394.1, ,  ,invalid,,
 AOC04_15765 (AlgL),PL5,, ,Pseudomonas versuta L10.10,ALE89554.1, ,  ,invalid,1,
 zobellia_1989,PL12,, ,Zobellia galactanivorans DsijT,CAZ96066.1, ,  ,invalid,3,
 At1g04680,PL1,, ,Arabidopsis thaliana,AAB80622.1,Q940Q1,  ,invalid,1,
 C1922_16750,PL17,, ,Stenotrophomonas sp. ZAC14D2_NAIMI4_7,AWH18836.1, ,  ,invalid,2,
 C7M23_04029 (YesW),PL11,, ,Bacillus subtilis SRCM102745,QHL56882.1, ,  ,invalid,1,
 BER92_11955,PL1,, ,Xanthomonas fragariae,AOD16612.1, ,  ,invalid,,
 An14g04370 (PelA),PL1,,4.2.2.10,Aspergillus niger CBS 513.88,CAK48529.1,A2R3I1,  ,invalid,4,characterized
 CHQ91_05715,PL17,, ,Klebsiella michiganensis F107,QHO85419.1, ,  ,invalid,,
 A6C57_20710,PL12,, ,Fibrella sp. ES10-3-2-2,ARK12560.1, ,  ,invalid,,
 FIU98_05075 (Algl1),PL5,, ,Pseudomonas sp. THAF42,QFT41139.1, ,  ,invalid,1,
 FHG12_04685,PL22,, ,Hymenobacter sp. 17J68-5,QDA59442.1, ,  ,invalid,2,
 EC9_00640 (AlyA),PL7,, ,Planctomycetes bacterium EC9,QDS85907.1, ,  ,invalid,3,
 pectate lyase D, partial (PelD) (fragment) ,PL3,, ,Fusarium oxysporum RBG5687,ALI89053.1, ,  ,invalid,2,
 FPJ25_03330,PL5,, ,Pseudomonas aeruginosa SCAID WND3-2019,QDR37734.1, ,  ,invalid,1,
 DJ564_30335,PL7,, ,Pseudomonas sp. 31-12,AWM94776.1, ,  ,invalid,1,
 D083_2133,PL1,, ,Dickeya solani RNS 08.23.3.1.A,AUC42482.1, ,  ,invalid,2,
 B9Y37_03145,PL8,, ,Staphylococcus aureus 080880048-3,AWR22944.1, ,  ,invalid,1,
 ABI39_14620,PL1,, ,Bacteroides dorei CL03T12C01,AND20506.1, ,  ,invalid,2,
 Javan508_0010 (fragment) ,PL16,, ,Streptococcus phage Javan508,QBX29633.1, ,  ,invalid,,
 Bun01g_09450,PL30,, ,Bacteroides uniformis NBRC 113350,BBK86575.1, ,  ,invalid,,
 Trebr_1556 (fragment),PL8,, ,Treponema brennaborense DSM 12168,AEE16979.1, ,  ,invalid,,
 DEJ47_30420,PL8,, ,Streptomyces venezuelae ATCC 14583,QES30178.1, ,  ,invalid,,
 Spy49_0811c (HylA),PL8,, ,Streptococcus pyogenes NZ131,ACI61121.1,B5XLA9,  ,invalid,1,
 XcfCFBP6991P_22775 (fragment) ,PL1,, ,Xanthomonas citri pv. phaseoli var. fuscans CFBP6991,ATS86427.1, ,  ,invalid,,
 CNH36_12380,PL8,, ,Staphylococcus aureus subsp. aureus Newman,ATC72380.1, ,  ,invalid,1,
 NCTC8721_02206 (YwoF),PL9,, ,Bacillus licheniformis NCTC8721,VEB19174.1, ,  ,invalid,2,
 Polysaccharide Lyase (Smlt1473),PL5,,4.2.2.14,Stenotrophomonas maltophilia K279a,CAQ45011.1,B2FHL8,  ,invalid,,
 EGX72_05860,PL8,, ,Streptococcus sp. FDAARGOS_521,AYY68524.1, ,  ,invalid,1,
 McnAVgp078 (Odv-e66A),PL23,, ,Mamestra configurata nucleopolyhedrovirus A,NP_613161.1, ,  ,invalid,,
 COCOR_02111,PL10,, ,Corallococcus coralloides DSM 2259,AFE04485.1, ,  ,invalid,,
 EGM68_08525 (PelA),PL10,, ,Paenibacillus sp. M-152,AZH28801.1, ,  ,invalid,1,
 Bache_0602,PL38,, ,Bacteroides helcogenes P 36-108,ADV42627.1, ,  ,invalid,,
 harpin secretion protein, partial (HrpW) (fragment),PL3,, ,Pseudomonas syringae pv. actinidiae CRA-PAV 1532,CCG58721.1, ,  ,invalid,,
 ETT55_02890,PL12,, ,Streptococcus pyogenes emm90.5,QCK55693.1, ,  ,invalid,1,
 A6748_07490,PL7,, ,Pseudomonas aeruginosa Pb18,ARN55502.1, ,  ,invalid,1,
 DJ013_19800,PL35,, ,Arcticibacterium luteifluviistationis SM1504,AWW00294.1, ,  ,invalid,,
 ABY63_13790,PL22,, ,Klebsiella pneumoniae CAV1392,AKK86955.1, ,  ,invalid,1,
 Amir_3958,PL1,, ,Actinosynnema mirum DSM 43827,ACU37825.1,C6WEM5,  ,invalid,5,
